id|fecha|presente|dia|matriculaId|colegioId|cursoId|alumnoId|annoId|mesId|createdAt|updatedAt
3661|2023-09-08|t|8|160|1|7|160|4|3|2023-09-24|2023-09-24
3662|2023-09-11|t|11|160|1|7|160|4|3|2023-09-24|2023-09-24
3663|2023-09-12|t|12|160|1|7|160|4|3|2023-09-24|2023-09-24
3664|2023-09-13|t|13|160|1|7|160|4|3|2023-09-24|2023-09-24
3665|2023-09-14|t|14|160|1|7|160|4|3|2023-09-24|2023-09-24
3666|2023-09-15|t|15|160|1|7|160|4|3|2023-09-24|2023-09-24
3667|2023-09-19|t|19|160|1|7|160|4|3|2023-09-24|2023-09-24
3668|2023-09-20|t|20|160|1|7|160|4|3|2023-09-24|2023-09-24
3669|2023-09-21|t|21|160|1|7|160|4|3|2023-09-24|2023-09-24
3670|2023-09-22|t|22|160|1|7|160|4|3|2023-09-24|2023-09-24
3671|2023-09-25|t|25|160|1|7|160|4|3|2023-09-24|2023-09-24
3672|2023-09-26|f|26|160|1|7|160|4|3|2023-09-24|2023-09-24
3673|2023-09-27|f|27|160|1|7|160|4|3|2023-09-24|2023-09-24
3674|2023-09-28|f|28|160|1|7|160|4|3|2023-09-24|2023-09-24
3675|2023-09-28|f|29|160|1|7|160|4|3|2023-09-24|2023-09-24
3676|2023-09-01|t|1|161|1|7|161|4|3|2023-09-24|2023-09-24
3677|2023-09-04|t|4|161|1|7|161|4|3|2023-09-24|2023-09-24
3678|2023-09-05|t|5|161|1|7|161|4|3|2023-09-24|2023-09-24
3679|2023-09-06|t|6|161|1|7|161|4|3|2023-09-24|2023-09-24
3680|2023-09-07|f|7|161|1|7|161|4|3|2023-09-24|2023-09-24
3681|2023-09-08|t|8|161|1|7|161|4|3|2023-09-24|2023-09-24
3682|2023-09-11|t|11|161|1|7|161|4|3|2023-09-24|2023-09-24
3683|2023-09-12|t|12|161|1|7|161|4|3|2023-09-24|2023-09-24
3684|2023-09-13|t|13|161|1|7|161|4|3|2023-09-24|2023-09-24
3685|2023-09-14|t|14|161|1|7|161|4|3|2023-09-24|2023-09-24
3686|2023-09-15|t|15|161|1|7|161|4|3|2023-09-24|2023-09-24
3687|2023-09-19|t|19|161|1|7|161|4|3|2023-09-24|2023-09-24
3688|2023-09-20|t|20|161|1|7|161|4|3|2023-09-24|2023-09-24
3689|2023-09-21|t|21|161|1|7|161|4|3|2023-09-24|2023-09-24
3690|2023-09-22|t|22|161|1|7|161|4|3|2023-09-24|2023-09-24
3691|2023-09-25|t|25|161|1|7|161|4|3|2023-09-24|2023-09-24
3692|2023-09-26|f|26|161|1|7|161|4|3|2023-09-24|2023-09-24
3693|2023-09-27|f|27|161|1|7|161|4|3|2023-09-24|2023-09-24
3694|2023-09-28|f|28|161|1|7|161|4|3|2023-09-24|2023-09-24
3695|2023-09-28|f|29|161|1|7|161|4|3|2023-09-24|2023-09-24
3696|2023-09-01|t|1|162|1|7|162|4|3|2023-09-24|2023-09-24
3697|2023-09-04|t|4|162|1|7|162|4|3|2023-09-24|2023-09-24
3698|2023-09-05|t|5|162|1|7|162|4|3|2023-09-24|2023-09-24
3699|2023-09-06|t|6|162|1|7|162|4|3|2023-09-24|2023-09-24
3700|2023-09-07|t|7|162|1|7|162|4|3|2023-09-24|2023-09-24
3701|2023-09-08|t|8|162|1|7|162|4|3|2023-09-24|2023-09-24
3702|2023-09-11|t|11|162|1|7|162|4|3|2023-09-24|2023-09-24
3703|2023-09-12|t|12|162|1|7|162|4|3|2023-09-24|2023-09-24
3704|2023-09-13|t|13|162|1|7|162|4|3|2023-09-24|2023-09-24
3705|2023-09-14|t|14|162|1|7|162|4|3|2023-09-24|2023-09-24
3706|2023-09-15|t|15|162|1|7|162|4|3|2023-09-24|2023-09-24
3707|2023-09-19|t|19|162|1|7|162|4|3|2023-09-24|2023-09-24
3708|2023-09-20|t|20|162|1|7|162|4|3|2023-09-24|2023-09-24
3709|2023-09-21|t|21|162|1|7|162|4|3|2023-09-24|2023-09-24
3710|2023-09-22|t|22|162|1|7|162|4|3|2023-09-24|2023-09-24
3711|2023-09-25|t|25|162|1|7|162|4|3|2023-09-24|2023-09-24
3712|2023-09-26|f|26|162|1|7|162|4|3|2023-09-24|2023-09-24
3713|2023-09-27|f|27|162|1|7|162|4|3|2023-09-24|2023-09-24
3714|2023-09-28|f|28|162|1|7|162|4|3|2023-09-24|2023-09-24
3715|2023-09-28|f|29|162|1|7|162|4|3|2023-09-24|2023-09-24
3716|2023-09-01|t|1|163|1|7|163|4|3|2023-09-24|2023-09-24
3717|2023-09-04|f|4|163|1|7|163|4|3|2023-09-24|2023-09-24
3718|2023-09-05|t|5|163|1|7|163|4|3|2023-09-24|2023-09-24
3719|2023-09-06|t|6|163|1|7|163|4|3|2023-09-24|2023-09-24
3720|2023-09-07|t|7|163|1|7|163|4|3|2023-09-24|2023-09-24
3721|2023-09-08|t|8|163|1|7|163|4|3|2023-09-24|2023-09-24
3722|2023-09-11|t|11|163|1|7|163|4|3|2023-09-24|2023-09-24
3723|2023-09-12|t|12|163|1|7|163|4|3|2023-09-24|2023-09-24
3724|2023-09-13|t|13|163|1|7|163|4|3|2023-09-24|2023-09-24
3725|2023-09-14|t|14|163|1|7|163|4|3|2023-09-24|2023-09-24
3726|2023-09-15|t|15|163|1|7|163|4|3|2023-09-24|2023-09-24
3727|2023-09-19|t|19|163|1|7|163|4|3|2023-09-24|2023-09-24
3728|2023-09-20|t|20|163|1|7|163|4|3|2023-09-24|2023-09-24
3729|2023-09-21|t|21|163|1|7|163|4|3|2023-09-24|2023-09-24
3730|2023-09-22|f|22|163|1|7|163|4|3|2023-09-24|2023-09-24
3731|2023-09-25|t|25|163|1|7|163|4|3|2023-09-24|2023-09-24
3732|2023-09-26|f|26|163|1|7|163|4|3|2023-09-24|2023-09-24
3733|2023-09-27|f|27|163|1|7|163|4|3|2023-09-24|2023-09-24
3734|2023-09-28|f|28|163|1|7|163|4|3|2023-09-24|2023-09-24
3735|2023-09-28|f|29|163|1|7|163|4|3|2023-09-24|2023-09-24
3736|2023-09-01|t|1|164|1|7|164|4|3|2023-09-24|2023-09-24
3737|2023-09-04|t|4|164|1|7|164|4|3|2023-09-24|2023-09-24
3738|2023-09-05|t|5|164|1|7|164|4|3|2023-09-24|2023-09-24
3739|2023-09-06|t|6|164|1|7|164|4|3|2023-09-24|2023-09-24
3740|2023-09-07|t|7|164|1|7|164|4|3|2023-09-24|2023-09-24
3741|2023-09-08|t|8|164|1|7|164|4|3|2023-09-24|2023-09-24
3742|2023-09-11|t|11|164|1|7|164|4|3|2023-09-24|2023-09-24
3743|2023-09-12|t|12|164|1|7|164|4|3|2023-09-24|2023-09-24
3744|2023-09-13|t|13|164|1|7|164|4|3|2023-09-24|2023-09-24
3745|2023-09-14|t|14|164|1|7|164|4|3|2023-09-24|2023-09-24
3746|2023-09-15|t|15|164|1|7|164|4|3|2023-09-24|2023-09-24
3747|2023-09-19|t|19|164|1|7|164|4|3|2023-09-24|2023-09-24
3748|2023-09-20|t|20|164|1|7|164|4|3|2023-09-24|2023-09-24
3749|2023-09-21|t|21|164|1|7|164|4|3|2023-09-24|2023-09-24
3750|2023-09-22|t|22|164|1|7|164|4|3|2023-09-24|2023-09-24
3751|2023-09-25|t|25|164|1|7|164|4|3|2023-09-24|2023-09-24
3752|2023-09-26|f|26|164|1|7|164|4|3|2023-09-24|2023-09-24
3753|2023-09-27|f|27|164|1|7|164|4|3|2023-09-24|2023-09-24
3754|2023-09-28|f|28|164|1|7|164|4|3|2023-09-24|2023-09-24
3755|2023-09-28|f|29|164|1|7|164|4|3|2023-09-24|2023-09-24
3756|2023-09-01|t|1|165|1|7|165|4|3|2023-09-24|2023-09-24
3757|2023-09-04|t|4|165|1|7|165|4|3|2023-09-24|2023-09-24
3758|2023-09-05|t|5|165|1|7|165|4|3|2023-09-24|2023-09-24
3759|2023-09-06|t|6|165|1|7|165|4|3|2023-09-24|2023-09-24
3760|2023-09-07|t|7|165|1|7|165|4|3|2023-09-24|2023-09-24
3761|2023-09-08|t|8|165|1|7|165|4|3|2023-09-24|2023-09-24
3762|2023-09-11|t|11|165|1|7|165|4|3|2023-09-24|2023-09-24
3763|2023-09-12|t|12|165|1|7|165|4|3|2023-09-24|2023-09-24
3764|2023-09-13|t|13|165|1|7|165|4|3|2023-09-24|2023-09-24
3765|2023-09-14|t|14|165|1|7|165|4|3|2023-09-24|2023-09-24
3766|2023-09-15|t|15|165|1|7|165|4|3|2023-09-24|2023-09-24
3767|2023-09-19|t|19|165|1|7|165|4|3|2023-09-24|2023-09-24
3768|2023-09-20|t|20|165|1|7|165|4|3|2023-09-24|2023-09-24
3769|2023-09-21|t|21|165|1|7|165|4|3|2023-09-24|2023-09-24
3770|2023-09-22|t|22|165|1|7|165|4|3|2023-09-24|2023-09-24
3771|2023-09-25|t|25|165|1|7|165|4|3|2023-09-24|2023-09-24
3772|2023-09-26|f|26|165|1|7|165|4|3|2023-09-24|2023-09-24
3773|2023-09-27|f|27|165|1|7|165|4|3|2023-09-24|2023-09-24
3774|2023-09-28|f|28|165|1|7|165|4|3|2023-09-24|2023-09-24
3775|2023-09-28|f|29|165|1|7|165|4|3|2023-09-24|2023-09-24
3776|2023-09-01|t|1|166|1|7|166|4|3|2023-09-24|2023-09-24
3777|2023-09-04|t|4|166|1|7|166|4|3|2023-09-24|2023-09-24
3778|2023-09-05|t|5|166|1|7|166|4|3|2023-09-24|2023-09-24
3779|2023-09-06|t|6|166|1|7|166|4|3|2023-09-24|2023-09-24
3780|2023-09-07|t|7|166|1|7|166|4|3|2023-09-24|2023-09-24
3781|2023-09-08|t|8|166|1|7|166|4|3|2023-09-24|2023-09-24
3782|2023-09-11|t|11|166|1|7|166|4|3|2023-09-24|2023-09-24
3783|2023-09-12|t|12|166|1|7|166|4|3|2023-09-24|2023-09-24
3784|2023-09-13|f|13|166|1|7|166|4|3|2023-09-24|2023-09-24
3785|2023-09-14|t|14|166|1|7|166|4|3|2023-09-24|2023-09-24
3786|2023-09-15|t|15|166|1|7|166|4|3|2023-09-24|2023-09-24
3787|2023-09-19|t|19|166|1|7|166|4|3|2023-09-24|2023-09-24
3788|2023-09-20|t|20|166|1|7|166|4|3|2023-09-24|2023-09-24
3789|2023-09-21|t|21|166|1|7|166|4|3|2023-09-24|2023-09-24
3790|2023-09-22|t|22|166|1|7|166|4|3|2023-09-24|2023-09-24
3791|2023-09-25|t|25|166|1|7|166|4|3|2023-09-24|2023-09-24
3792|2023-09-26|f|26|166|1|7|166|4|3|2023-09-24|2023-09-24
3793|2023-09-27|f|27|166|1|7|166|4|3|2023-09-24|2023-09-24
3794|2023-09-28|f|28|166|1|7|166|4|3|2023-09-24|2023-09-24
3795|2023-09-28|f|29|166|1|7|166|4|3|2023-09-24|2023-09-24
3796|2023-09-01|t|1|167|1|7|167|4|3|2023-09-24|2023-09-24
3797|2023-09-04|t|4|167|1|7|167|4|3|2023-09-24|2023-09-24
3798|2023-09-05|t|5|167|1|7|167|4|3|2023-09-24|2023-09-24
3799|2023-09-06|t|6|167|1|7|167|4|3|2023-09-24|2023-09-24
3800|2023-09-07|t|7|167|1|7|167|4|3|2023-09-24|2023-09-24
3801|2023-09-08|t|8|167|1|7|167|4|3|2023-09-24|2023-09-24
3802|2023-09-11|t|11|167|1|7|167|4|3|2023-09-24|2023-09-24
3803|2023-09-12|t|12|167|1|7|167|4|3|2023-09-24|2023-09-24
3804|2023-09-13|t|13|167|1|7|167|4|3|2023-09-24|2023-09-24
3805|2023-09-14|t|14|167|1|7|167|4|3|2023-09-24|2023-09-24
3806|2023-09-15|t|15|167|1|7|167|4|3|2023-09-24|2023-09-24
3807|2023-09-19|t|19|167|1|7|167|4|3|2023-09-24|2023-09-24
3808|2023-09-20|t|20|167|1|7|167|4|3|2023-09-24|2023-09-24
3809|2023-09-21|t|21|167|1|7|167|4|3|2023-09-24|2023-09-24
3810|2023-09-22|t|22|167|1|7|167|4|3|2023-09-24|2023-09-24
3811|2023-09-25|t|25|167|1|7|167|4|3|2023-09-24|2023-09-24
3812|2023-09-26|f|26|167|1|7|167|4|3|2023-09-24|2023-09-24
3813|2023-09-27|f|27|167|1|7|167|4|3|2023-09-24|2023-09-24
3814|2023-09-28|f|28|167|1|7|167|4|3|2023-09-24|2023-09-24
3815|2023-09-28|f|29|167|1|7|167|4|3|2023-09-24|2023-09-24
3816|2023-09-01|t|1|168|1|7|168|4|3|2023-09-24|2023-09-24
3817|2023-09-04|t|4|168|1|7|168|4|3|2023-09-24|2023-09-24
3818|2023-09-05|t|5|168|1|7|168|4|3|2023-09-24|2023-09-24
3819|2023-09-06|t|6|168|1|7|168|4|3|2023-09-24|2023-09-24
3820|2023-09-07|t|7|168|1|7|168|4|3|2023-09-24|2023-09-24
3821|2023-09-08|t|8|168|1|7|168|4|3|2023-09-24|2023-09-24
3822|2023-09-11|t|11|168|1|7|168|4|3|2023-09-24|2023-09-24
3823|2023-09-12|t|12|168|1|7|168|4|3|2023-09-24|2023-09-24
3824|2023-09-13|t|13|168|1|7|168|4|3|2023-09-24|2023-09-24
3825|2023-09-14|t|14|168|1|7|168|4|3|2023-09-24|2023-09-24
3826|2023-09-15|t|15|168|1|7|168|4|3|2023-09-24|2023-09-24
3827|2023-09-19|t|19|168|1|7|168|4|3|2023-09-24|2023-09-24
3828|2023-09-20|t|20|168|1|7|168|4|3|2023-09-24|2023-09-24
3829|2023-09-21|t|21|168|1|7|168|4|3|2023-09-24|2023-09-24
3830|2023-09-22|t|22|168|1|7|168|4|3|2023-09-24|2023-09-24
3831|2023-09-25|t|25|168|1|7|168|4|3|2023-09-24|2023-09-24
3832|2023-09-26|f|26|168|1|7|168|4|3|2023-09-24|2023-09-24
3833|2023-09-27|f|27|168|1|7|168|4|3|2023-09-24|2023-09-24
3834|2023-09-28|f|28|168|1|7|168|4|3|2023-09-24|2023-09-24
3835|2023-09-28|f|29|168|1|7|168|4|3|2023-09-24|2023-09-24
3836|2023-09-01|t|1|169|1|7|169|4|3|2023-09-24|2023-09-24
3837|2023-09-04|t|4|169|1|7|169|4|3|2023-09-24|2023-09-24
3838|2023-09-05|t|5|169|1|7|169|4|3|2023-09-24|2023-09-24
3839|2023-09-06|t|6|169|1|7|169|4|3|2023-09-24|2023-09-24
3840|2023-09-07|t|7|169|1|7|169|4|3|2023-09-24|2023-09-24
3841|2023-09-08|t|8|169|1|7|169|4|3|2023-09-24|2023-09-24
3842|2023-09-11|t|11|169|1|7|169|4|3|2023-09-24|2023-09-24
3843|2023-09-12|t|12|169|1|7|169|4|3|2023-09-24|2023-09-24
3844|2023-09-13|t|13|169|1|7|169|4|3|2023-09-24|2023-09-24
3845|2023-09-14|t|14|169|1|7|169|4|3|2023-09-24|2023-09-24
3846|2023-09-15|t|15|169|1|7|169|4|3|2023-09-24|2023-09-24
3847|2023-09-19|t|19|169|1|7|169|4|3|2023-09-24|2023-09-24
3848|2023-09-20|t|20|169|1|7|169|4|3|2023-09-24|2023-09-24
3849|2023-09-21|t|21|169|1|7|169|4|3|2023-09-24|2023-09-24
3850|2023-09-22|t|22|169|1|7|169|4|3|2023-09-24|2023-09-24
3851|2023-09-25|t|25|169|1|7|169|4|3|2023-09-24|2023-09-24
3852|2023-09-26|f|26|169|1|7|169|4|3|2023-09-24|2023-09-24
3853|2023-09-27|f|27|169|1|7|169|4|3|2023-09-24|2023-09-24
3854|2023-09-28|f|28|169|1|7|169|4|3|2023-09-24|2023-09-24
3855|2023-09-28|f|29|169|1|7|169|4|3|2023-09-24|2023-09-24
3856|2023-09-01|t|1|170|1|7|170|4|3|2023-09-24|2023-09-24
3857|2023-09-04|t|4|170|1|7|170|4|3|2023-09-24|2023-09-24
3858|2023-09-05|t|5|170|1|7|170|4|3|2023-09-24|2023-09-24
3859|2023-09-06|t|6|170|1|7|170|4|3|2023-09-24|2023-09-24
3860|2023-09-07|t|7|170|1|7|170|4|3|2023-09-24|2023-09-24
3861|2023-09-08|t|8|170|1|7|170|4|3|2023-09-24|2023-09-24
3862|2023-09-11|t|11|170|1|7|170|4|3|2023-09-24|2023-09-24
3863|2023-09-12|t|12|170|1|7|170|4|3|2023-09-24|2023-09-24
3864|2023-09-13|t|13|170|1|7|170|4|3|2023-09-24|2023-09-24
3865|2023-09-14|t|14|170|1|7|170|4|3|2023-09-24|2023-09-24
3866|2023-09-15|t|15|170|1|7|170|4|3|2023-09-24|2023-09-24
3867|2023-09-19|t|19|170|1|7|170|4|3|2023-09-24|2023-09-24
3868|2023-09-20|t|20|170|1|7|170|4|3|2023-09-24|2023-09-24
3869|2023-09-21|t|21|170|1|7|170|4|3|2023-09-24|2023-09-24
3870|2023-09-22|t|22|170|1|7|170|4|3|2023-09-24|2023-09-24
3871|2023-09-25|t|25|170|1|7|170|4|3|2023-09-24|2023-09-24
3872|2023-09-26|f|26|170|1|7|170|4|3|2023-09-24|2023-09-24
3873|2023-09-27|f|27|170|1|7|170|4|3|2023-09-24|2023-09-24
3874|2023-09-28|f|28|170|1|7|170|4|3|2023-09-24|2023-09-24
3875|2023-09-28|f|29|170|1|7|170|4|3|2023-09-24|2023-09-24
3876|2023-09-01|t|1|171|1|7|171|4|3|2023-09-24|2023-09-24
3877|2023-09-04|t|4|171|1|7|171|4|3|2023-09-24|2023-09-24
3878|2023-09-05|t|5|171|1|7|171|4|3|2023-09-24|2023-09-24
3879|2023-09-06|t|6|171|1|7|171|4|3|2023-09-24|2023-09-24
3880|2023-09-07|t|7|171|1|7|171|4|3|2023-09-24|2023-09-24
3881|2023-09-08|t|8|171|1|7|171|4|3|2023-09-24|2023-09-24
3882|2023-09-11|t|11|171|1|7|171|4|3|2023-09-24|2023-09-24
3883|2023-09-12|t|12|171|1|7|171|4|3|2023-09-24|2023-09-24
3884|2023-09-13|t|13|171|1|7|171|4|3|2023-09-24|2023-09-24
3885|2023-09-14|t|14|171|1|7|171|4|3|2023-09-24|2023-09-24
3886|2023-09-15|f|15|171|1|7|171|4|3|2023-09-24|2023-09-24
3887|2023-09-19|t|19|171|1|7|171|4|3|2023-09-24|2023-09-24
3888|2023-09-20|t|20|171|1|7|171|4|3|2023-09-24|2023-09-24
3889|2023-09-21|t|21|171|1|7|171|4|3|2023-09-24|2023-09-24
3890|2023-09-22|t|22|171|1|7|171|4|3|2023-09-24|2023-09-24
3891|2023-09-25|t|25|171|1|7|171|4|3|2023-09-24|2023-09-24
3892|2023-09-26|f|26|171|1|7|171|4|3|2023-09-24|2023-09-24
3893|2023-09-27|f|27|171|1|7|171|4|3|2023-09-24|2023-09-24
3894|2023-09-28|f|28|171|1|7|171|4|3|2023-09-24|2023-09-24
3895|2023-09-28|f|29|171|1|7|171|4|3|2023-09-24|2023-09-24
3896|2023-09-01|f|1|172|1|7|172|4|3|2023-09-24|2023-09-24
3897|2023-09-04|t|4|172|1|7|172|4|3|2023-09-24|2023-09-24
3898|2023-09-05|t|5|172|1|7|172|4|3|2023-09-24|2023-09-24
3899|2023-09-06|t|6|172|1|7|172|4|3|2023-09-24|2023-09-24
3900|2023-09-07|t|7|172|1|7|172|4|3|2023-09-24|2023-09-24
3901|2023-09-08|t|8|172|1|7|172|4|3|2023-09-24|2023-09-24
3902|2023-09-11|t|11|172|1|7|172|4|3|2023-09-24|2023-09-24
3903|2023-09-12|t|12|172|1|7|172|4|3|2023-09-24|2023-09-24
3904|2023-09-13|t|13|172|1|7|172|4|3|2023-09-24|2023-09-24
3905|2023-09-14|t|14|172|1|7|172|4|3|2023-09-24|2023-09-24
3906|2023-09-15|t|15|172|1|7|172|4|3|2023-09-24|2023-09-24
3907|2023-09-19|t|19|172|1|7|172|4|3|2023-09-24|2023-09-24
3908|2023-09-20|t|20|172|1|7|172|4|3|2023-09-24|2023-09-24
3909|2023-09-21|t|21|172|1|7|172|4|3|2023-09-24|2023-09-24
3910|2023-09-22|t|22|172|1|7|172|4|3|2023-09-24|2023-09-24
3911|2023-09-25|t|25|172|1|7|172|4|3|2023-09-24|2023-09-24
3912|2023-09-26|f|26|172|1|7|172|4|3|2023-09-24|2023-09-24
3913|2023-09-27|f|27|172|1|7|172|4|3|2023-09-24|2023-09-24
3914|2023-09-28|f|28|172|1|7|172|4|3|2023-09-24|2023-09-24
3915|2023-09-28|f|29|172|1|7|172|4|3|2023-09-24|2023-09-24
3916|2023-09-01|t|1|173|1|7|173|4|3|2023-09-24|2023-09-24
3917|2023-09-04|t|4|173|1|7|173|4|3|2023-09-24|2023-09-24
3918|2023-09-05|t|5|173|1|7|173|4|3|2023-09-24|2023-09-24
3919|2023-09-06|t|6|173|1|7|173|4|3|2023-09-24|2023-09-24
3920|2023-09-07|t|7|173|1|7|173|4|3|2023-09-24|2023-09-24
3921|2023-09-08|t|8|173|1|7|173|4|3|2023-09-24|2023-09-24
3922|2023-09-11|t|11|173|1|7|173|4|3|2023-09-24|2023-09-24
3923|2023-09-12|t|12|173|1|7|173|4|3|2023-09-24|2023-09-24
3924|2023-09-13|t|13|173|1|7|173|4|3|2023-09-24|2023-09-24
3925|2023-09-14|t|14|173|1|7|173|4|3|2023-09-24|2023-09-24
3926|2023-09-15|t|15|173|1|7|173|4|3|2023-09-24|2023-09-24
3927|2023-09-19|t|19|173|1|7|173|4|3|2023-09-24|2023-09-24
3928|2023-09-20|t|20|173|1|7|173|4|3|2023-09-24|2023-09-24
3929|2023-09-21|t|21|173|1|7|173|4|3|2023-09-24|2023-09-24
3930|2023-09-22|t|22|173|1|7|173|4|3|2023-09-24|2023-09-24
3931|2023-09-25|t|25|173|1|7|173|4|3|2023-09-24|2023-09-24
3932|2023-09-26|f|26|173|1|7|173|4|3|2023-09-24|2023-09-24
3933|2023-09-27|f|27|173|1|7|173|4|3|2023-09-24|2023-09-24
3934|2023-09-28|f|28|173|1|7|173|4|3|2023-09-24|2023-09-24
3935|2023-09-28|f|29|173|1|7|173|4|3|2023-09-24|2023-09-24
3936|2023-09-01|t|1|174|1|7|174|4|3|2023-09-24|2023-09-24
3937|2023-09-04|t|4|174|1|7|174|4|3|2023-09-24|2023-09-24
3938|2023-09-05|t|5|174|1|7|174|4|3|2023-09-24|2023-09-24
3939|2023-09-06|t|6|174|1|7|174|4|3|2023-09-24|2023-09-24
3940|2023-09-07|t|7|174|1|7|174|4|3|2023-09-24|2023-09-24
3941|2023-09-08|t|8|174|1|7|174|4|3|2023-09-24|2023-09-24
3942|2023-09-11|t|11|174|1|7|174|4|3|2023-09-24|2023-09-24
3943|2023-09-12|t|12|174|1|7|174|4|3|2023-09-24|2023-09-24
3944|2023-09-13|t|13|174|1|7|174|4|3|2023-09-24|2023-09-24
3945|2023-09-14|t|14|174|1|7|174|4|3|2023-09-24|2023-09-24
3946|2023-09-15|t|15|174|1|7|174|4|3|2023-09-24|2023-09-24
3947|2023-09-19|t|19|174|1|7|174|4|3|2023-09-24|2023-09-24
3948|2023-09-20|t|20|174|1|7|174|4|3|2023-09-24|2023-09-24
3949|2023-09-21|t|21|174|1|7|174|4|3|2023-09-24|2023-09-24
3950|2023-09-22|t|22|174|1|7|174|4|3|2023-09-24|2023-09-24
3951|2023-09-25|t|25|174|1|7|174|4|3|2023-09-24|2023-09-24
3952|2023-09-26|f|26|174|1|7|174|4|3|2023-09-24|2023-09-24
3953|2023-09-27|f|27|174|1|7|174|4|3|2023-09-24|2023-09-24
3954|2023-09-28|f|28|174|1|7|174|4|3|2023-09-24|2023-09-24
3955|2023-09-28|f|29|174|1|7|174|4|3|2023-09-24|2023-09-24
3956|2023-09-01|t|1|175|1|7|175|4|3|2023-09-24|2023-09-24
3957|2023-09-04|t|4|175|1|7|175|4|3|2023-09-24|2023-09-24
3958|2023-09-05|t|5|175|1|7|175|4|3|2023-09-24|2023-09-24
3959|2023-09-06|t|6|175|1|7|175|4|3|2023-09-24|2023-09-24
3960|2023-09-07|t|7|175|1|7|175|4|3|2023-09-24|2023-09-24
3961|2023-09-08|t|8|175|1|7|175|4|3|2023-09-24|2023-09-24
3962|2023-09-11|t|11|175|1|7|175|4|3|2023-09-24|2023-09-24
3963|2023-09-12|t|12|175|1|7|175|4|3|2023-09-24|2023-09-24
3964|2023-09-13|t|13|175|1|7|175|4|3|2023-09-24|2023-09-24
3965|2023-09-14|t|14|175|1|7|175|4|3|2023-09-24|2023-09-24
3966|2023-09-15|t|15|175|1|7|175|4|3|2023-09-24|2023-09-24
3967|2023-09-19|t|19|175|1|7|175|4|3|2023-09-24|2023-09-24
3968|2023-09-20|t|20|175|1|7|175|4|3|2023-09-24|2023-09-24
3969|2023-09-21|t|21|175|1|7|175|4|3|2023-09-24|2023-09-24
3970|2023-09-22|t|22|175|1|7|175|4|3|2023-09-24|2023-09-24
3971|2023-09-25|t|25|175|1|7|175|4|3|2023-09-24|2023-09-24
3972|2023-09-26|f|26|175|1|7|175|4|3|2023-09-24|2023-09-24
3973|2023-09-27|f|27|175|1|7|175|4|3|2023-09-24|2023-09-24
3974|2023-09-28|f|28|175|1|7|175|4|3|2023-09-24|2023-09-24
3975|2023-09-28|f|29|175|1|7|175|4|3|2023-09-24|2023-09-24
3976|2023-09-01|t|1|176|1|8|176|4|3|2023-09-24|2023-09-24
3977|2023-09-04|t|4|176|1|8|176|4|3|2023-09-24|2023-09-24
3978|2023-09-05|t|5|176|1|8|176|4|3|2023-09-24|2023-09-24
3979|2023-09-06|t|6|176|1|8|176|4|3|2023-09-24|2023-09-24
3980|2023-09-07|t|7|176|1|8|176|4|3|2023-09-24|2023-09-24
3981|2023-09-08|t|8|176|1|8|176|4|3|2023-09-24|2023-09-24
3982|2023-09-11|t|11|176|1|8|176|4|3|2023-09-24|2023-09-24
3983|2023-09-12|t|12|176|1|8|176|4|3|2023-09-24|2023-09-24
3984|2023-09-13|t|13|176|1|8|176|4|3|2023-09-24|2023-09-24
3985|2023-09-14|t|14|176|1|8|176|4|3|2023-09-24|2023-09-24
3986|2023-09-15|t|15|176|1|8|176|4|3|2023-09-24|2023-09-24
3987|2023-09-19|t|19|176|1|8|176|4|3|2023-09-24|2023-09-24
3988|2023-09-20|t|20|176|1|8|176|4|3|2023-09-24|2023-09-24
3989|2023-09-21|t|21|176|1|8|176|4|3|2023-09-24|2023-09-24
3990|2023-09-22|t|22|176|1|8|176|4|3|2023-09-24|2023-09-24
3991|2023-09-25|t|25|176|1|8|176|4|3|2023-09-24|2023-09-24
3992|2023-09-26|f|26|176|1|8|176|4|3|2023-09-24|2023-09-24
3993|2023-09-27|f|27|176|1|8|176|4|3|2023-09-24|2023-09-24
3994|2023-09-28|f|28|176|1|8|176|4|3|2023-09-24|2023-09-24
3995|2023-09-28|f|29|176|1|8|176|4|3|2023-09-24|2023-09-24
3996|2023-09-01|t|1|177|1|8|177|4|3|2023-09-24|2023-09-24
3997|2023-09-04|t|4|177|1|8|177|4|3|2023-09-24|2023-09-24
3998|2023-09-05|t|5|177|1|8|177|4|3|2023-09-24|2023-09-24
3999|2023-09-06|f|6|177|1|8|177|4|3|2023-09-24|2023-09-24
4000|2023-09-07|t|7|177|1|8|177|4|3|2023-09-24|2023-09-24
4001|2023-09-08|t|8|177|1|8|177|4|3|2023-09-24|2023-09-24
4002|2023-09-11|t|11|177|1|8|177|4|3|2023-09-24|2023-09-24
4003|2023-09-12|t|12|177|1|8|177|4|3|2023-09-24|2023-09-24
4004|2023-09-13|t|13|177|1|8|177|4|3|2023-09-24|2023-09-24
4005|2023-09-14|t|14|177|1|8|177|4|3|2023-09-24|2023-09-24
4006|2023-09-15|t|15|177|1|8|177|4|3|2023-09-24|2023-09-24
4007|2023-09-19|t|19|177|1|8|177|4|3|2023-09-24|2023-09-24
4008|2023-09-20|t|20|177|1|8|177|4|3|2023-09-24|2023-09-24
