fecha|presente|dia|matriculaId|colegioId|cursoId|alumnoId|annoId|mesId|createdAt|updatedAt
2023-09-22|t|22|95|1|4|95|3|9|2023-09-24|2023-09-24
2023-09-25|f|25|95|1|4|95|3|9|2023-09-24|2023-09-24
2023-09-26|f|26|95|1|4|95|3|9|2023-09-24|2023-09-24
2023-09-27|f|27|95|1|4|95|3|9|2023-09-24|2023-09-24
2023-09-28|f|28|95|1|4|95|3|9|2023-09-24|2023-09-24
2023-09-28|f|29|95|1|4|95|3|9|2023-09-24|2023-09-24
2023-09-01|t|1|96|1|4|96|3|9|2023-09-24|2023-09-24
2023-09-04|t|4|96|1|4|96|3|9|2023-09-24|2023-09-24
2023-09-05|t|5|96|1|4|96|3|9|2023-09-24|2023-09-24
2023-09-06|t|6|96|1|4|96|3|9|2023-09-24|2023-09-24
2023-09-07|t|7|96|1|4|96|3|9|2023-09-24|2023-09-24
2023-09-08|t|8|96|1|4|96|3|9|2023-09-24|2023-09-24
2023-09-11|t|11|96|1|4|96|3|9|2023-09-24|2023-09-24
2023-09-12|t|12|96|1|4|96|3|9|2023-09-24|2023-09-24
2023-09-13|t|13|96|1|4|96|3|9|2023-09-24|2023-09-24
2023-09-14|t|14|96|1|4|96|3|9|2023-09-24|2023-09-24
2023-09-15|t|15|96|1|4|96|3|9|2023-09-24|2023-09-24
2023-09-19|t|19|96|1|4|96|3|9|2023-09-24|2023-09-24
2023-09-20|t|20|96|1|4|96|3|9|2023-09-24|2023-09-24
2023-09-21|t|21|96|1|4|96|3|9|2023-09-24|2023-09-24
2023-09-22|t|22|96|1|4|96|3|9|2023-09-24|2023-09-24
2023-09-25|t|25|96|1|4|96|3|9|2023-09-24|2023-09-24
2023-09-26|f|26|96|1|4|96|3|9|2023-09-24|2023-09-24
2023-09-27|f|27|96|1|4|96|3|9|2023-09-24|2023-09-24
2023-09-28|f|28|96|1|4|96|3|9|2023-09-24|2023-09-24
2023-09-28|f|29|96|1|4|96|3|9|2023-09-24|2023-09-24
2023-09-01|t|1|97|1|4|97|3|9|2023-09-24|2023-09-24
2023-09-04|t|4|97|1|4|97|3|9|2023-09-24|2023-09-24
2023-09-05|t|5|97|1|4|97|3|9|2023-09-24|2023-09-24
2023-09-06|t|6|97|1|4|97|3|9|2023-09-24|2023-09-24
2023-09-07|t|7|97|1|4|97|3|9|2023-09-24|2023-09-24
2023-09-08|t|8|97|1|4|97|3|9|2023-09-24|2023-09-24
2023-09-11|f|11|97|1|4|97|3|9|2023-09-24|2023-09-24
2023-09-12|t|12|97|1|4|97|3|9|2023-09-24|2023-09-24
2023-09-13|t|13|97|1|4|97|3|9|2023-09-24|2023-09-24
2023-09-14|t|14|97|1|4|97|3|9|2023-09-24|2023-09-24
2023-09-15|t|15|97|1|4|97|3|9|2023-09-24|2023-09-24
2023-09-19|t|19|97|1|4|97|3|9|2023-09-24|2023-09-24
2023-09-20|t|20|97|1|4|97|3|9|2023-09-24|2023-09-24
2023-09-21|t|21|97|1|4|97|3|9|2023-09-24|2023-09-24
2023-09-22|t|22|97|1|4|97|3|9|2023-09-24|2023-09-24
2023-09-25|t|25|97|1|4|97|3|9|2023-09-24|2023-09-24
2023-09-26|f|26|97|1|4|97|3|9|2023-09-24|2023-09-24
2023-09-27|f|27|97|1|4|97|3|9|2023-09-24|2023-09-24
2023-09-28|f|28|97|1|4|97|3|9|2023-09-24|2023-09-24
2023-09-28|f|29|97|1|4|97|3|9|2023-09-24|2023-09-24
2023-09-01|t|1|98|1|4|98|3|9|2023-09-24|2023-09-24
2023-09-04|t|4|98|1|4|98|3|9|2023-09-24|2023-09-24
2023-09-05|t|5|98|1|4|98|3|9|2023-09-24|2023-09-24
2023-09-06|t|6|98|1|4|98|3|9|2023-09-24|2023-09-24
2023-09-07|t|7|98|1|4|98|3|9|2023-09-24|2023-09-24
2023-09-08|t|8|98|1|4|98|3|9|2023-09-24|2023-09-24
2023-09-11|t|11|98|1|4|98|3|9|2023-09-24|2023-09-24
2023-09-12|t|12|98|1|4|98|3|9|2023-09-24|2023-09-24
2023-09-13|t|13|98|1|4|98|3|9|2023-09-24|2023-09-24
2023-09-14|t|14|98|1|4|98|3|9|2023-09-24|2023-09-24
2023-09-15|t|15|98|1|4|98|3|9|2023-09-24|2023-09-24
2023-09-19|t|19|98|1|4|98|3|9|2023-09-24|2023-09-24
2023-09-20|t|20|98|1|4|98|3|9|2023-09-24|2023-09-24
2023-09-21|t|21|98|1|4|98|3|9|2023-09-24|2023-09-24
2023-09-22|t|22|98|1|4|98|3|9|2023-09-24|2023-09-24
2023-09-25|t|25|98|1|4|98|3|9|2023-09-24|2023-09-24
2023-09-26|f|26|98|1|4|98|3|9|2023-09-24|2023-09-24
2023-09-27|f|27|98|1|4|98|3|9|2023-09-24|2023-09-24
2023-09-28|f|28|98|1|4|98|3|9|2023-09-24|2023-09-24
2023-09-28|f|29|98|1|4|98|3|9|2023-09-24|2023-09-24
2023-09-01|t|1|99|1|4|99|3|9|2023-09-24|2023-09-24
2023-09-04|t|4|99|1|4|99|3|9|2023-09-24|2023-09-24
2023-09-05|t|5|99|1|4|99|3|9|2023-09-24|2023-09-24
2023-09-06|t|6|99|1|4|99|3|9|2023-09-24|2023-09-24
2023-09-07|t|7|99|1|4|99|3|9|2023-09-24|2023-09-24
2023-09-08|t|8|99|1|4|99|3|9|2023-09-24|2023-09-24
2023-09-11|t|11|99|1|4|99|3|9|2023-09-24|2023-09-24
2023-09-12|t|12|99|1|4|99|3|9|2023-09-24|2023-09-24
2023-09-13|t|13|99|1|4|99|3|9|2023-09-24|2023-09-24
2023-09-14|t|14|99|1|4|99|3|9|2023-09-24|2023-09-24
2023-09-15|t|15|99|1|4|99|3|9|2023-09-24|2023-09-24
2023-09-19|f|19|99|1|4|99|3|9|2023-09-24|2023-09-24
2023-09-20|t|20|99|1|4|99|3|9|2023-09-24|2023-09-24
2023-09-21|t|21|99|1|4|99|3|9|2023-09-24|2023-09-24
2023-09-22|t|22|99|1|4|99|3|9|2023-09-24|2023-09-24
2023-09-25|t|25|99|1|4|99|3|9|2023-09-24|2023-09-24
2023-09-26|f|26|99|1|4|99|3|9|2023-09-24|2023-09-24
2023-09-27|f|27|99|1|4|99|3|9|2023-09-24|2023-09-24
2023-09-28|f|28|99|1|4|99|3|9|2023-09-24|2023-09-24
2023-09-28|f|29|99|1|4|99|3|9|2023-09-24|2023-09-24
2023-09-01|t|1|101|1|5|101|3|9|2023-09-24|2023-09-24
2023-09-04|t|4|101|1|5|101|3|9|2023-09-24|2023-09-24
2023-09-05|t|5|101|1|5|101|3|9|2023-09-24|2023-09-24
2023-09-06|t|6|101|1|5|101|3|9|2023-09-24|2023-09-24
2023-09-07|t|7|101|1|5|101|3|9|2023-09-24|2023-09-24
2023-09-08|f|8|101|1|5|101|3|9|2023-09-24|2023-09-24
2023-09-11|t|11|101|1|5|101|3|9|2023-09-24|2023-09-24
2023-09-12|t|12|101|1|5|101|3|9|2023-09-24|2023-09-24
2023-09-13|t|13|101|1|5|101|3|9|2023-09-24|2023-09-24
2023-09-14|t|14|101|1|5|101|3|9|2023-09-24|2023-09-24
2023-09-15|t|15|101|1|5|101|3|9|2023-09-24|2023-09-24
2023-09-19|t|19|101|1|5|101|3|9|2023-09-24|2023-09-24
2023-09-20|t|20|101|1|5|101|3|9|2023-09-24|2023-09-24
2023-09-21|t|21|101|1|5|101|3|9|2023-09-24|2023-09-24
2023-09-22|t|22|101|1|5|101|3|9|2023-09-24|2023-09-24
2023-09-25|t|25|101|1|5|101|3|9|2023-09-24|2023-09-24
2023-09-26|f|26|101|1|5|101|3|9|2023-09-24|2023-09-24
2023-09-27|f|27|101|1|5|101|3|9|2023-09-24|2023-09-24
2023-09-28|f|28|101|1|5|101|3|9|2023-09-24|2023-09-24
2023-09-28|f|29|101|1|5|101|3|9|2023-09-24|2023-09-24
2023-09-01|t|1|102|1|5|102|3|9|2023-09-24|2023-09-24
2023-09-04|t|4|102|1|5|102|3|9|2023-09-24|2023-09-24
2023-09-05|t|5|102|1|5|102|3|9|2023-09-24|2023-09-24
2023-09-06|t|6|102|1|5|102|3|9|2023-09-24|2023-09-24
2023-09-07|t|7|102|1|5|102|3|9|2023-09-24|2023-09-24
2023-09-08|t|8|102|1|5|102|3|9|2023-09-24|2023-09-24
2023-09-11|t|11|102|1|5|102|3|9|2023-09-24|2023-09-24
2023-09-12|t|12|102|1|5|102|3|9|2023-09-24|2023-09-24
2023-09-13|t|13|102|1|5|102|3|9|2023-09-24|2023-09-24
2023-09-14|t|14|102|1|5|102|3|9|2023-09-24|2023-09-24
2023-09-15|t|15|102|1|5|102|3|9|2023-09-24|2023-09-24
2023-09-19|t|19|102|1|5|102|3|9|2023-09-24|2023-09-24
2023-09-20|t|20|102|1|5|102|3|9|2023-09-24|2023-09-24
2023-09-21|t|21|102|1|5|102|3|9|2023-09-24|2023-09-24
2023-09-22|t|22|102|1|5|102|3|9|2023-09-24|2023-09-24
2023-09-25|t|25|102|1|5|102|3|9|2023-09-24|2023-09-24
2023-09-26|f|26|102|1|5|102|3|9|2023-09-24|2023-09-24
2023-09-27|f|27|102|1|5|102|3|9|2023-09-24|2023-09-24
2023-09-28|f|28|102|1|5|102|3|9|2023-09-24|2023-09-24
2023-09-28|f|29|102|1|5|102|3|9|2023-09-24|2023-09-24
2023-09-01|t|1|103|1|5|103|3|9|2023-09-24|2023-09-24
2023-09-04|t|4|103|1|5|103|3|9|2023-09-24|2023-09-24
2023-09-05|t|5|103|1|5|103|3|9|2023-09-24|2023-09-24
2023-09-06|t|6|103|1|5|103|3|9|2023-09-24|2023-09-24
2023-09-07|t|7|103|1|5|103|3|9|2023-09-24|2023-09-24
2023-09-08|t|8|103|1|5|103|3|9|2023-09-24|2023-09-24
2023-09-11|t|11|103|1|5|103|3|9|2023-09-24|2023-09-24
2023-09-12|f|12|103|1|5|103|3|9|2023-09-24|2023-09-24
2023-09-13|t|13|103|1|5|103|3|9|2023-09-24|2023-09-24
2023-09-14|t|14|103|1|5|103|3|9|2023-09-24|2023-09-24
2023-09-15|t|15|103|1|5|103|3|9|2023-09-24|2023-09-24
2023-09-19|t|19|103|1|5|103|3|9|2023-09-24|2023-09-24
2023-09-20|t|20|103|1|5|103|3|9|2023-09-24|2023-09-24
2023-09-21|t|21|103|1|5|103|3|9|2023-09-24|2023-09-24
2023-09-22|t|22|103|1|5|103|3|9|2023-09-24|2023-09-24
2023-09-25|t|25|103|1|5|103|3|9|2023-09-24|2023-09-24
2023-09-26|f|26|103|1|5|103|3|9|2023-09-24|2023-09-24
2023-09-27|f|27|103|1|5|103|3|9|2023-09-24|2023-09-24
2023-09-28|f|28|103|1|5|103|3|9|2023-09-24|2023-09-24
2023-09-28|f|29|103|1|5|103|3|9|2023-09-24|2023-09-24
2023-09-01|t|1|104|1|5|104|3|9|2023-09-24|2023-09-24
2023-09-04|t|4|104|1|5|104|3|9|2023-09-24|2023-09-24
2023-09-05|t|5|104|1|5|104|3|9|2023-09-24|2023-09-24
2023-09-06|t|6|104|1|5|104|3|9|2023-09-24|2023-09-24
2023-09-07|t|7|104|1|5|104|3|9|2023-09-24|2023-09-24
2023-09-08|t|8|104|1|5|104|3|9|2023-09-24|2023-09-24
2023-09-11|t|11|104|1|5|104|3|9|2023-09-24|2023-09-24
2023-09-12|t|12|104|1|5|104|3|9|2023-09-24|2023-09-24
2023-09-13|t|13|104|1|5|104|3|9|2023-09-24|2023-09-24
2023-09-14|t|14|104|1|5|104|3|9|2023-09-24|2023-09-24
2023-09-15|t|15|104|1|5|104|3|9|2023-09-24|2023-09-24
2023-09-19|t|19|104|1|5|104|3|9|2023-09-24|2023-09-24
2023-09-20|t|20|104|1|5|104|3|9|2023-09-24|2023-09-24
2023-09-21|t|21|104|1|5|104|3|9|2023-09-24|2023-09-24
2023-09-22|t|22|104|1|5|104|3|9|2023-09-24|2023-09-24
2023-09-25|t|25|104|1|5|104|3|9|2023-09-24|2023-09-24
2023-09-26|f|26|104|1|5|104|3|9|2023-09-24|2023-09-24
2023-09-27|f|27|104|1|5|104|3|9|2023-09-24|2023-09-24
2023-09-28|f|28|104|1|5|104|3|9|2023-09-24|2023-09-24
2023-09-28|f|29|104|1|5|104|3|9|2023-09-24|2023-09-24
2023-09-01|t|1|105|1|5|105|3|9|2023-09-24|2023-09-24
2023-09-04|t|4|105|1|5|105|3|9|2023-09-24|2023-09-24
2023-09-05|t|5|105|1|5|105|3|9|2023-09-24|2023-09-24
2023-09-06|t|6|105|1|5|105|3|9|2023-09-24|2023-09-24
2023-09-07|t|7|105|1|5|105|3|9|2023-09-24|2023-09-24
2023-09-08|t|8|105|1|5|105|3|9|2023-09-24|2023-09-24
2023-09-11|t|11|105|1|5|105|3|9|2023-09-24|2023-09-24
2023-09-12|t|12|105|1|5|105|3|9|2023-09-24|2023-09-24
2023-09-13|t|13|105|1|5|105|3|9|2023-09-24|2023-09-24
2023-09-14|t|14|105|1|5|105|3|9|2023-09-24|2023-09-24
2023-09-15|t|15|105|1|5|105|3|9|2023-09-24|2023-09-24
2023-09-19|t|19|105|1|5|105|3|9|2023-09-24|2023-09-24
2023-09-20|t|20|105|1|5|105|3|9|2023-09-24|2023-09-24
2023-09-21|f|21|105|1|5|105|3|9|2023-09-24|2023-09-24
2023-09-22|t|22|105|1|5|105|3|9|2023-09-24|2023-09-24
2023-09-25|t|25|105|1|5|105|3|9|2023-09-24|2023-09-24
2023-09-26|f|26|105|1|5|105|3|9|2023-09-24|2023-09-24
2023-09-27|f|27|105|1|5|105|3|9|2023-09-24|2023-09-24
2023-09-28|f|28|105|1|5|105|3|9|2023-09-24|2023-09-24
2023-09-28|f|29|105|1|5|105|3|9|2023-09-24|2023-09-24
2023-09-01|t|1|106|1|5|106|3|9|2023-09-24|2023-09-24
2023-09-04|t|4|106|1|5|106|3|9|2023-09-24|2023-09-24
2023-09-05|t|5|106|1|5|106|3|9|2023-09-24|2023-09-24
2023-09-06|t|6|106|1|5|106|3|9|2023-09-24|2023-09-24
2023-09-07|t|7|106|1|5|106|3|9|2023-09-24|2023-09-24
2023-09-08|t|8|106|1|5|106|3|9|2023-09-24|2023-09-24
2023-09-11|t|11|106|1|5|106|3|9|2023-09-24|2023-09-24
2023-09-12|t|12|106|1|5|106|3|9|2023-09-24|2023-09-24
2023-09-13|t|13|106|1|5|106|3|9|2023-09-24|2023-09-24
2023-09-14|t|14|106|1|5|106|3|9|2023-09-24|2023-09-24
2023-09-15|t|15|106|1|5|106|3|9|2023-09-24|2023-09-24
2023-09-19|t|19|106|1|5|106|3|9|2023-09-24|2023-09-24
2023-09-20|t|20|106|1|5|106|3|9|2023-09-24|2023-09-24
2023-09-21|t|21|106|1|5|106|3|9|2023-09-24|2023-09-24
2023-09-22|t|22|106|1|5|106|3|9|2023-09-24|2023-09-24
2023-09-25|t|25|106|1|5|106|3|9|2023-09-24|2023-09-24
2023-09-26|f|26|106|1|5|106|3|9|2023-09-24|2023-09-24
2023-09-27|f|27|106|1|5|106|3|9|2023-09-24|2023-09-24
2023-09-28|f|28|106|1|5|106|3|9|2023-09-24|2023-09-24
2023-09-28|f|29|106|1|5|106|3|9|2023-09-24|2023-09-24
2023-09-01|t|1|107|1|5|107|3|9|2023-09-24|2023-09-24
2023-09-04|t|4|107|1|5|107|3|9|2023-09-24|2023-09-24
2023-09-05|t|5|107|1|5|107|3|9|2023-09-24|2023-09-24
2023-09-06|t|6|107|1|5|107|3|9|2023-09-24|2023-09-24
2023-09-07|t|7|107|1|5|107|3|9|2023-09-24|2023-09-24
2023-09-08|t|8|107|1|5|107|3|9|2023-09-24|2023-09-24
2023-09-11|t|11|107|1|5|107|3|9|2023-09-24|2023-09-24
2023-09-12|t|12|107|1|5|107|3|9|2023-09-24|2023-09-24
2023-09-13|t|13|107|1|5|107|3|9|2023-09-24|2023-09-24
2023-09-14|f|14|107|1|5|107|3|9|2023-09-24|2023-09-24
2023-09-15|t|15|107|1|5|107|3|9|2023-09-24|2023-09-24
2023-09-19|t|19|107|1|5|107|3|9|2023-09-24|2023-09-24
2023-09-20|t|20|107|1|5|107|3|9|2023-09-24|2023-09-24
2023-09-21|t|21|107|1|5|107|3|9|2023-09-24|2023-09-24
2023-09-22|t|22|107|1|5|107|3|9|2023-09-24|2023-09-24
2023-09-25|t|25|107|1|5|107|3|9|2023-09-24|2023-09-24
2023-09-26|f|26|107|1|5|107|3|9|2023-09-24|2023-09-24
2023-09-27|f|27|107|1|5|107|3|9|2023-09-24|2023-09-24
2023-09-28|f|28|107|1|5|107|3|9|2023-09-24|2023-09-24
2023-09-28|f|29|107|1|5|107|3|9|2023-09-24|2023-09-24
2023-09-01|t|1|108|1|5|108|3|9|2023-09-24|2023-09-24
2023-09-04|t|4|108|1|5|108|3|9|2023-09-24|2023-09-24
2023-09-05|t|5|108|1|5|108|3|9|2023-09-24|2023-09-24
2023-09-06|t|6|108|1|5|108|3|9|2023-09-24|2023-09-24
2023-09-07|t|7|108|1|5|108|3|9|2023-09-24|2023-09-24
2023-09-08|t|8|108|1|5|108|3|9|2023-09-24|2023-09-24
2023-09-11|t|11|108|1|5|108|3|9|2023-09-24|2023-09-24
2023-09-12|t|12|108|1|5|108|3|9|2023-09-24|2023-09-24
2023-09-13|t|13|108|1|5|108|3|9|2023-09-24|2023-09-24
2023-09-14|t|14|108|1|5|108|3|9|2023-09-24|2023-09-24
2023-09-15|t|15|108|1|5|108|3|9|2023-09-24|2023-09-24
2023-09-19|f|19|108|1|5|108|3|9|2023-09-24|2023-09-24
2023-09-20|t|20|108|1|5|108|3|9|2023-09-24|2023-09-24
2023-09-21|t|21|108|1|5|108|3|9|2023-09-24|2023-09-24
2023-09-22|t|22|108|1|5|108|3|9|2023-09-24|2023-09-24
2023-09-25|t|25|108|1|5|108|3|9|2023-09-24|2023-09-24
2023-09-26|f|26|108|1|5|108|3|9|2023-09-24|2023-09-24
2023-09-27|f|27|108|1|5|108|3|9|2023-09-24|2023-09-24
2023-09-28|f|28|108|1|5|108|3|9|2023-09-24|2023-09-24
2023-09-28|f|29|108|1|5|108|3|9|2023-09-24|2023-09-24
2023-09-01|t|1|109|1|5|109|3|9|2023-09-24|2023-09-24
2023-09-04|t|4|109|1|5|109|3|9|2023-09-24|2023-09-24
2023-09-05|t|5|109|1|5|109|3|9|2023-09-24|2023-09-24
2023-09-06|t|6|109|1|5|109|3|9|2023-09-24|2023-09-24
2023-09-07|t|7|109|1|5|109|3|9|2023-09-24|2023-09-24
2023-09-08|t|8|109|1|5|109|3|9|2023-09-24|2023-09-24
2023-09-11|t|11|109|1|5|109|3|9|2023-09-24|2023-09-24
2023-09-12|t|12|109|1|5|109|3|9|2023-09-24|2023-09-24
2023-09-13|t|13|109|1|5|109|3|9|2023-09-24|2023-09-24
2023-09-14|t|14|109|1|5|109|3|9|2023-09-24|2023-09-24
2023-09-15|t|15|109|1|5|109|3|9|2023-09-24|2023-09-24
2023-09-19|t|19|109|1|5|109|3|9|2023-09-24|2023-09-24
2023-09-20|t|20|109|1|5|109|3|9|2023-09-24|2023-09-24
2023-09-21|t|21|109|1|5|109|3|9|2023-09-24|2023-09-24
2023-09-22|t|22|109|1|5|109|3|9|2023-09-24|2023-09-24
2023-09-25|t|25|109|1|5|109|3|9|2023-09-24|2023-09-24
2023-09-26|f|26|109|1|5|109|3|9|2023-09-24|2023-09-24
2023-09-27|f|27|109|1|5|109|3|9|2023-09-24|2023-09-24
2023-09-28|f|28|109|1|5|109|3|9|2023-09-24|2023-09-24
2023-09-28|f|29|109|1|5|109|3|9|2023-09-24|2023-09-24
2023-09-01|t|1|110|1|5|110|3|9|2023-09-24|2023-09-24
2023-09-04|t|4|110|1|5|110|3|9|2023-09-24|2023-09-24
2023-09-05|t|5|110|1|5|110|3|9|2023-09-24|2023-09-24
2023-09-06|t|6|110|1|5|110|3|9|2023-09-24|2023-09-24
2023-09-07|t|7|110|1|5|110|3|9|2023-09-24|2023-09-24
2023-09-08|t|8|110|1|5|110|3|9|2023-09-24|2023-09-24
2023-09-11|t|11|110|1|5|110|3|9|2023-09-24|2023-09-24
2023-09-12|t|12|110|1|5|110|3|9|2023-09-24|2023-09-24
2023-09-13|t|13|110|1|5|110|3|9|2023-09-24|2023-09-24
2023-09-14|t|14|110|1|5|110|3|9|2023-09-24|2023-09-24
2023-09-15|t|15|110|1|5|110|3|9|2023-09-24|2023-09-24
2023-09-19|f|19|110|1|5|110|3|9|2023-09-24|2023-09-24
2023-09-20|t|20|110|1|5|110|3|9|2023-09-24|2023-09-24
2023-09-21|t|21|110|1|5|110|3|9|2023-09-24|2023-09-24
2023-09-22|t|22|110|1|5|110|3|9|2023-09-24|2023-09-24
2023-09-25|t|25|110|1|5|110|3|9|2023-09-24|2023-09-24
2023-09-26|f|26|110|1|5|110|3|9|2023-09-24|2023-09-24
2023-09-27|f|27|110|1|5|110|3|9|2023-09-24|2023-09-24
2023-09-28|f|28|110|1|5|110|3|9|2023-09-24|2023-09-24
2023-09-28|f|29|110|1|5|110|3|9|2023-09-24|2023-09-24
2023-09-01|t|1|111|1|5|111|3|9|2023-09-24|2023-09-24
2023-09-04|t|4|111|1|5|111|3|9|2023-09-24|2023-09-24
2023-09-05|t|5|111|1|5|111|3|9|2023-09-24|2023-09-24
2023-09-06|t|6|111|1|5|111|3|9|2023-09-24|2023-09-24
2023-09-07|t|7|111|1|5|111|3|9|2023-09-24|2023-09-24
2023-09-08|t|8|111|1|5|111|3|9|2023-09-24|2023-09-24
2023-09-11|t|11|111|1|5|111|3|9|2023-09-24|2023-09-24
2023-09-12|t|12|111|1|5|111|3|9|2023-09-24|2023-09-24
2023-09-13|t|13|111|1|5|111|3|9|2023-09-24|2023-09-24
2023-09-14|t|14|111|1|5|111|3|9|2023-09-24|2023-09-24
2023-09-15|t|15|111|1|5|111|3|9|2023-09-24|2023-09-24
2023-09-19|t|19|111|1|5|111|3|9|2023-09-24|2023-09-24
2023-09-20|t|20|111|1|5|111|3|9|2023-09-24|2023-09-24
2023-09-21|t|21|111|1|5|111|3|9|2023-09-24|2023-09-24
2023-09-22|t|22|111|1|5|111|3|9|2023-09-24|2023-09-24
2023-09-25|t|25|111|1|5|111|3|9|2023-09-24|2023-09-24
2023-09-26|f|26|111|1|5|111|3|9|2023-09-24|2023-09-24
2023-09-27|f|27|111|1|5|111|3|9|2023-09-24|2023-09-24
2023-09-28|f|28|111|1|5|111|3|9|2023-09-24|2023-09-24
2023-09-28|f|29|111|1|5|111|3|9|2023-09-24|2023-09-24
2023-09-01|t|1|112|1|5|112|3|9|2023-09-24|2023-09-24
2023-09-04|t|4|112|1|5|112|3|9|2023-09-24|2023-09-24
2023-09-05|t|5|112|1|5|112|3|9|2023-09-24|2023-09-24
2023-09-06|t|6|112|1|5|112|3|9|2023-09-24|2023-09-24
2023-09-07|t|7|112|1|5|112|3|9|2023-09-24|2023-09-24
2023-09-08|t|8|112|1|5|112|3|9|2023-09-24|2023-09-24
2023-09-11|t|11|112|1|5|112|3|9|2023-09-24|2023-09-24
2023-09-12|t|12|112|1|5|112|3|9|2023-09-24|2023-09-24
2023-09-13|t|13|112|1|5|112|3|9|2023-09-24|2023-09-24
2023-09-14|t|14|112|1|5|112|3|9|2023-09-24|2023-09-24
2023-09-15|t|15|112|1|5|112|3|9|2023-09-24|2023-09-24
2023-09-19|t|19|112|1|5|112|3|9|2023-09-24|2023-09-24
2023-09-20|t|20|112|1|5|112|3|9|2023-09-24|2023-09-24
2023-09-21|t|21|112|1|5|112|3|9|2023-09-24|2023-09-24
2023-09-22|t|22|112|1|5|112|3|9|2023-09-24|2023-09-24
2023-09-25|t|25|112|1|5|112|3|9|2023-09-24|2023-09-24
2023-09-26|f|26|112|1|5|112|3|9|2023-09-24|2023-09-24
2023-09-27|f|27|112|1|5|112|3|9|2023-09-24|2023-09-24
2023-09-28|f|28|112|1|5|112|3|9|2023-09-24|2023-09-24
2023-09-28|f|29|112|1|5|112|3|9|2023-09-24|2023-09-24
2023-09-01|t|1|113|1|5|113|3|9|2023-09-24|2023-09-24
2023-09-04|t|4|113|1|5|113|3|9|2023-09-24|2023-09-24
2023-09-05|t|5|113|1|5|113|3|9|2023-09-24|2023-09-24
2023-09-06|t|6|113|1|5|113|3|9|2023-09-24|2023-09-24
2023-09-07|t|7|113|1|5|113|3|9|2023-09-24|2023-09-24
2023-09-08|t|8|113|1|5|113|3|9|2023-09-24|2023-09-24
2023-09-11|t|11|113|1|5|113|3|9|2023-09-24|2023-09-24
2023-09-12|t|12|113|1|5|113|3|9|2023-09-24|2023-09-24
2023-09-13|f|13|113|1|5|113|3|9|2023-09-24|2023-09-24
2023-09-14|t|14|113|1|5|113|3|9|2023-09-24|2023-09-24
2023-09-15|t|15|113|1|5|113|3|9|2023-09-24|2023-09-24
2023-09-19|t|19|113|1|5|113|3|9|2023-09-24|2023-09-24
2023-09-20|t|20|113|1|5|113|3|9|2023-09-24|2023-09-24
2023-09-21|t|21|113|1|5|113|3|9|2023-09-24|2023-09-24
2023-09-22|t|22|113|1|5|113|3|9|2023-09-24|2023-09-24
2023-09-25|t|25|113|1|5|113|3|9|2023-09-24|2023-09-24
2023-09-26|f|26|113|1|5|113|3|9|2023-09-24|2023-09-24
2023-09-27|f|27|113|1|5|113|3|9|2023-09-24|2023-09-24
2023-09-28|f|28|113|1|5|113|3|9|2023-09-24|2023-09-24
2023-09-28|f|29|113|1|5|113|3|9|2023-09-24|2023-09-24
2023-09-01|t|1|114|1|5|114|3|9|2023-09-24|2023-09-24
2023-09-04|f|4|114|1|5|114|3|9|2023-09-24|2023-09-24
2023-09-05|t|5|114|1|5|114|3|9|2023-09-24|2023-09-24
2023-09-06|t|6|114|1|5|114|3|9|2023-09-24|2023-09-24
2023-09-07|t|7|114|1|5|114|3|9|2023-09-24|2023-09-24
2023-09-08|t|8|114|1|5|114|3|9|2023-09-24|2023-09-24
2023-09-11|t|11|114|1|5|114|3|9|2023-09-24|2023-09-24
2023-09-12|t|12|114|1|5|114|3|9|2023-09-24|2023-09-24
2023-09-13|t|13|114|1|5|114|3|9|2023-09-24|2023-09-24
2023-09-14|t|14|114|1|5|114|3|9|2023-09-24|2023-09-24
2023-09-15|t|15|114|1|5|114|3|9|2023-09-24|2023-09-24
2023-09-19|t|19|114|1|5|114|3|9|2023-09-24|2023-09-24
2023-09-20|t|20|114|1|5|114|3|9|2023-09-24|2023-09-24
2023-09-21|t|21|114|1|5|114|3|9|2023-09-24|2023-09-24
2023-09-22|t|22|114|1|5|114|3|9|2023-09-24|2023-09-24
2023-09-25|t|25|114|1|5|114|3|9|2023-09-24|2023-09-24
2023-09-26|f|26|114|1|5|114|3|9|2023-09-24|2023-09-24
2023-09-27|f|27|114|1|5|114|3|9|2023-09-24|2023-09-24
2023-09-28|f|28|114|1|5|114|3|9|2023-09-24|2023-09-24
2023-09-28|f|29|114|1|5|114|3|9|2023-09-24|2023-09-24
2023-09-01|t|1|115|1|5|115|3|9|2023-09-24|2023-09-24
2023-09-04|t|4|115|1|5|115|3|9|2023-09-24|2023-09-24
2023-09-05|t|5|115|1|5|115|3|9|2023-09-24|2023-09-24
2023-09-06|t|6|115|1|5|115|3|9|2023-09-24|2023-09-24
2023-09-07|t|7|115|1|5|115|3|9|2023-09-24|2023-09-24
2023-09-08|t|8|115|1|5|115|3|9|2023-09-24|2023-09-24
2023-09-11|t|11|115|1|5|115|3|9|2023-09-24|2023-09-24
2023-09-12|t|12|115|1|5|115|3|9|2023-09-24|2023-09-24
2023-09-13|t|13|115|1|5|115|3|9|2023-09-24|2023-09-24
2023-09-14|t|14|115|1|5|115|3|9|2023-09-24|2023-09-24
2023-09-15|t|15|115|1|5|115|3|9|2023-09-24|2023-09-24
